transaction_id,timestamp,account_id,merchant,category,amount,country,channel
T004233,2025-04-30 07:20:00,A0050,Uber,Travel,333.17,US,atm
T004967,2025-01-08 19:48:00,A0056,Apple,Electronics,138.37,US,mobile
T003403,2025-04-29 09:14:00,A0196,BestBuy,Electronics,156.42,US,atm
T001742,2025-05-22 12:04:00,A0157,Target,Retail,76.02,DE,atm
T004585,2025-05-18 17:23:00,A0020,BestBuy,Electronics,175.87,US,in_store
T001041,2025-01-29 08:01:00,A0177,Target,Retail,304.15,US,in_store
T001483,2025-03-12 18:08:00,A0043,Uber,Travel,22.95,US,online
T000985,2025-04-02 11:15:00,A0034,Marriott,Travel,399.59,US,mobile
T001267,2025-05-10 20:53:00,A0061,Costco,Retail,344.19,US,atm
T001328,2025-03-20 14:03:00,A0100,Delta Airlines,Travel,6.84,DE,mobile
T001141,2025-04-13 08:01:00,A0062,Shell,Fuel,69.36,MX,mobile
T003094,2025-04-06 07:28:00,A0014,BestBuy,Electronics,168.37,US,mobile
T003681,2025-04-22 16:44:00,A0083,Delta Airlines,Travel,250.82,US,in_store
T000031,2025-02-03 18:59:00,A0139,Delta Airlines,Travel,232.6,US,mobile
T000103,2025-03-12 15:00:00,A0153,Costco,Retail,379.48,US,in_store
T003295,2025-03-11 11:47:00,A0150,Target,Retail,320.15,US,in_store
T002894,2025-05-19 07:21:00,A0036,Netflix,Subscription,25.96,US,atm
T003368,2025-04-25 15:52:00,A0153,Delta Airlines,Travel,251.04,US,online
T003154,2025-01-06 13:57:00,A0084,Target,Retail,199.74,US,online
T003299,2025-03-30 20:44:00,A0070,Netflix,Subscription,235.82,US,online
T004563,2025-02-07 14:32:00,A0078,Target,Retail,103.52,DE,atm
T000148,2025-01-24 13:06:00,A0059,Marriott,Travel,283.04,US,mobile
T003761,2025-02-04 20:51:00,A0131,Amazon,Retail,261.3,US,online
T000053,2025-01-03 08:04:00,A0144,BestBuy,Electronics,362.05,US,online
T002096,2025-04-26 19:06:00,A0087,Costco,Retail,106.82,US,online
T004067,2025-02-26 08:53:00,A0184,Walmart,Retail,19.35,US,in_store
T003864,2025-03-17 12:48:00,A0100,Apple,Electronics,86.02,US,online
T003767,2025-03-28 12:44:00,A0049,Target,Retail,10.24,US,mobile
T002537,2025-04-17 08:35:00,A0086,Starbucks,Food,335.85,US,online
T003796,2025-05-30 13:45:00,A0148,Starbucks,Food,51.05,US,mobile
T004844,2025-03-21 11:53:00,A0192,Starbucks,Food,141.89,US,atm
T001789,2025-03-09 16:24:00,A0177,Marriott,Travel,235.64,US,atm
T005056,2025-03-28 22:04:00,A0167,Amazon,Retail,546.9,US,online
T000964,2025-03-03 09:39:00,A0106,BestBuy,Electronics,19.86,US,mobile
T001694,2025-03-24 16:37:00,A0034,Netflix,Subscription,235.87,US,online
T003691,2025-01-01 20:59:00,A0146,Apple,Electronics,333.01,US,online
T002375,2025-02-09 21:06:00,A0119,BestBuy,Electronics,219.17,US,mobile
T000113,2025-03-06 20:30:00,A0014,Walmart,Retail,329.74,US,mobile
T003597,2025-02-03 21:00:00,A0137,Walmart,Retail,192.17,US,in_store
T000336,2025-01-09 14:38:00,A0153,Marriott,Travel,282.8,US,in_store
T002164,2025-03-24 11:45:00,A0163,Walmart,Retail,145.11,US,online
T002634,2025-05-31 10:55:00,A0104,BestBuy,Electronics,92.8,US,atm
T001877,2025-02-12 21:19:00,A0132,Delta Airlines,Travel,386.27,US,in_store
T004703,2025-02-26 10:02:00,A0080,Apple,Electronics,106.71,US,online
T001372,2025-05-05 09:32:00,A0051,Walmart,Retail,183.01,US,in_store
T001313,2025-05-06 14:29:00,A0146,Delta Airlines,Travel,20.44,US,atm
T000963,2025-05-02 18:08:00,A0107,Shell,Fuel,61.52,US,mobile
T001757,2025-03-26 10:51:00,A0063,Netflix,Subscription,96.2,US,online
T001726,2025-05-05 11:05:00,A0106,Shell,Fuel,365.26,US,in_store
T004726,2025-05-12 08:39:00,A0009,Uber,Travel,277.01,DE,atm
T002364,2025-04-07 12:42:00,A0040,BestBuy,Electronics,178.75,CA,atm
T004409,2025-05-18 14:08:00,A0178,Starbucks,Food,144.2,US,mobile
T001046,2025-05-09 19:46:00,A0042,Delta Airlines,Travel,100.52,US,online
T001799,2025-01-29 16:39:00,A0200,Netflix,Subscription,56.04,US,online
T003581,2025-02-18 21:22:00,A0046,Apple,Electronics,246.06,US,in_store
T003739,2025-05-14 20:25:00,A0165,BestBuy,Electronics,208.15,US,online
T001781,2025-01-21 18:50:00,A0091,Shell,Fuel,292.31,US,in_store
T002091,2025-02-15 20:11:00,A0154,Amazon,Retail,261.52,US,online
T004089,2025-02-08 12:40:00,A0188,Amazon,Retail,30.2,US,mobile
T001258,2025-04-21 08:06:00,A0078,Marriott,Travel,27.04,US,atm
T003002,2025-05-27 18:50:00,A0059,Walmart,Retail,308.85,US,mobile
T000948,2025-04-10 21:06:00,A0077,Marriott,Travel,277.09,US,online
T004795,2025-03-17 11:26:00,A0099,Costco,Retail,279.51,US,online
T000440,2025-01-27 08:20:00,A0188,Netflix,Subscription,352.99,US,mobile
T003306,2025-01-29 16:02:00,A0145,Target,Retail,120.17,US,in_store
T003901,2025-02-17 14:40:00,A0038,BestBuy,Electronics,39.14,US,mobile
T000757,2025-04-08 20:00:00,A0065,Walmart,Retail,389.97,US,in_store
T004150,2025-02-05 16:32:00,A0092,Marriott,Travel,183.23,US,mobile
T000564,2025-03-29 13:36:00,A0052,Target,Retail,61.57,US,in_store
T004839,2025-04-03 07:46:00,A0143,Starbucks,Food,9.67,US,in_store
T002916,2025-04-15 14:36:00,A0016,Delta Airlines,Travel,10.15,US,mobile
T002985,2025-03-03 07:29:00,A0029,Uber,Travel,59.0,US,online
T004066,2025-04-28 21:44:00,A0200,Uber,Travel,308.8,US,atm
T002471,2025-05-25 21:08:00,A0027,Shell,Fuel,167.24,US,in_store
T002413,2025-04-10 15:46:00,A0061,Netflix,Subscription,75.01,US,in_store
T004348,2025-04-11 18:16:00,A0112,Shell,Fuel,18.93,US,atm
T002479,2025-04-20 18:22:00,A0001,Netflix,Subscription,302.56,US,in_store
T001688,2025-03-19 07:41:00,A0149,Marriott,Travel,357.82,US,mobile
T000375,2025-03-17 19:15:00,A0022,BestBuy,Electronics,34.04,US,in_store
T004592,2025-02-23 07:17:00,A0138,Apple,Electronics,264.3,US,in_store
T000756,2025-03-10 19:25:00,A0015,Walmart,Retail,219.56,US,in_store
T000234,2025-04-12 15:23:00,A0014,Shell,Fuel,157.54,US,atm
T003829,2025-01-27 12:04:00,A0010,Uber,Travel,131.3,US,in_store
T004482,2025-05-08 21:16:00,A0086,Netflix,Subscription,50.94,US,atm
T001349,2025-02-06 10:08:00,A0163,Walmart,Retail,73.6,US,in_store
T003694,2025-05-05 17:37:00,A0153,Shell,Fuel,46.27,US,mobile
T002267,2025-03-20 10:48:00,A0019,Apple,Electronics,124.63,US,online
T001991,2025-05-10 20:51:00,A0009,Netflix,Subscription,317.1,US,atm
T001861,2025-02-25 17:23:00,A0003,Target,Retail,37.1,CA,in_store
T001858,2025-01-01 11:17:00,A0045,Costco,Retail,143.52,US,mobile
T002969,2025-03-29 17:35:00,A0190,BestBuy,Electronics,131.62,US,in_store
T004694,2025-02-09 10:26:00,A0008,Uber,Travel,307.01,US,mobile
T004820,2025-05-07 15:57:00,A0121,Costco,Retail,108.04,US,online
T003923,2025-02-26 20:42:00,A0025,Delta Airlines,Travel,291.53,US,mobile
T000567,2025-01-23 09:39:00,A0196,Apple,Electronics,255.23,US,mobile
T001750,2025-04-06 14:18:00,A0167,Delta Airlines,Travel,17.31,US,online
T001678,2025-02-22 15:09:00,A0180,Costco,Retail,297.47,US,in_store
T002222,2025-02-08 08:33:00,A0036,Starbucks,Food,376.35,US,online
T002555,2025-02-19 12:19:00,A0200,Shell,Fuel,193.37,US,in_store
T003780,2025-05-08 15:42:00,A0195,Shell,Fuel,348.1,US,mobile
T004915,2025-05-30 20:37:00,A0081,Marriott,Travel,337.54,US,mobile
T002506,2025-05-01 07:32:00,A0098,Apple,Electronics,189.59,US,online
T003129,2025-05-20 13:34:00,A0112,Target,Retail,396.62,US,online
T001167,2025-04-17 21:30:00,A0069,Walmart,Retail,200.44,US,atm
T002913,2025-05-19 11:40:00,A0019,Delta Airlines,Travel,364.39,US,atm
T002345,2025-02-12 07:30:00,A0035,Starbucks,Food,339.38,US,atm
T002273,2025-05-31 16:56:00,A0109,Netflix,Subscription,379.9,US,mobile
T000669,2025-05-14 17:53:00,A0181,Uber,Travel,334.77,US,in_store
T003176,2025-01-11 12:30:00,A0171,Uber,Travel,268.37,US,in_store
T000125,2025-03-24 16:16:00,A0111,Amazon,Retail,41.07,US,online
T000998,2025-01-20 08:10:00,A0074,Uber,Travel,49.25,US,mobile
T000032,2025-02-18 08:06:00,A0105,Marriott,Travel,175.27,US,mobile
T001802,2025-05-18 13:55:00,A0041,BestBuy,Electronics,95.59,US,atm
T002158,2025-03-13 18:54:00,A0180,Shell,Fuel,390.57,US,in_store
T002105,2025-03-05 12:09:00,A0087,Shell,Fuel,384.35,US,in_store
T000674,2025-02-28 13:51:00,A0170,Netflix,Subscription,289.5,US,mobile
T002422,2025-01-23 08:10:00,A0159,Starbucks,Food,140.13,US,in_store
T003939,2025-02-14 20:31:00,A0099,Delta Airlines,Travel,324.55,US,in_store
T000283,2025-02-25 16:22:00,A0062,Amazon,Retail,24.96,US,mobile
T000781,2025-02-19 15:42:00,A0049,Shell,Fuel,230.16,US,mobile
T001052,2025-01-11 08:20:00,A0143,Target,Retail,50.71,US,mobile
T004953,2025-01-03 20:41:00,A0022,Shell,Fuel,277.86,US,online
T001117,2025-02-22 10:55:00,A0058,Uber,Travel,118.74,US,mobile
T003043,2025-03-01 08:09:00,A0047,Amazon,Retail,67.62,US,online
T000842,2025-04-09 18:50:00,A0135,Costco,Retail,246.77,US,mobile
T004424,2025-05-20 13:44:00,A0126,Delta Airlines,Travel,75.35,US,atm
T004373,2025-04-24 12:48:00,A0110,Walmart,Retail,336.42,US,online
T003196,2025-01-18 21:45:00,A0024,Target,Retail,98.55,MX,in_store
T001763,2025-04-27 07:10:00,A0047,Walmart,Retail,170.36,GB,mobile
T000592,2025-05-05 08:56:00,A0124,Apple,Electronics,179.07,US,atm
T004610,2025-02-11 20:26:00,A0152,Walmart,Retail,151.61,US,mobile
T002568,2025-02-25 11:35:00,A0045,BestBuy,Electronics,95.1,US,in_store
T003872,2025-01-21 10:14:00,A0195,Shell,Fuel,112.51,US,in_store
T000456,2025-04-27 16:38:00,A0030,Amazon,Retail,127.17,DE,in_store
T001060,2025-03-13 09:49:00,A0131,Target,Retail,47.67,US,mobile
T000648,2025-05-21 08:19:00,A0138,Shell,Fuel,300.58,CA,atm
T003660,2025-01-25 12:27:00,A0128,Amazon,Retail,142.01,US,online
T004101,2025-05-24 18:54:00,A0076,Shell,Fuel,266.23,US,mobile
T004386,2025-03-30 10:37:00,A0005,Starbucks,Food,357.54,US,mobile
T002452,2025-01-04 13:06:00,A0179,Netflix,Subscription,86.5,US,in_store
T004057,2025-01-15 21:41:00,A0187,BestBuy,Electronics,291.57,US,atm
T001053,2025-03-21 17:53:00,A0154,Target,Retail,94.22,US,atm
T004699,2025-04-08 21:38:00,A0045,Shell,Fuel,187.13,US,atm
T003104,2025-01-13 17:58:00,A0191,Walmart,Retail,184.49,US,mobile
T003111,2025-03-16 11:19:00,A0052,Target,Retail,351.5,US,atm
T005000,2025-05-28 12:18:00,A0110,Starbucks,Food,334.95,DE,mobile
T003874,2025-01-26 11:02:00,A0137,Delta Airlines,Travel,220.47,US,atm
T003250,2025-04-07 13:00:00,A0197,Netflix,Subscription,366.07,US,in_store
T004711,2025-02-28 18:29:00,A0120,Delta Airlines,Travel,82.25,US,mobile
T002147,2025-03-20 10:25:00,A0165,Starbucks,Food,190.74,US,mobile
T000059,2025-02-21 20:58:00,A0057,Target,Retail,143.12,US,in_store
T001302,2025-05-18 11:20:00,A0196,Delta Airlines,Travel,14.18,US,in_store
T003865,2025-02-05 18:59:00,A0118,Delta Airlines,Travel,344.93,US,atm
T004185,2025-05-18 16:24:00,A0097,Delta Airlines,Travel,206.65,US,online
T004738,2025-01-01 16:08:00,A0133,Uber,Travel,42.88,US,online
T001888,2025-04-12 21:04:00,A0157,Marriott,Travel,95.88,US,in_store
T002995,2025-05-16 13:50:00,A0178,Netflix,Subscription,350.75,US,in_store
T002756,2025-01-07 11:34:00,A0016,Amazon,Retail,170.42,US,mobile
T002063,2025-01-13 12:29:00,A0115,BestBuy,Electronics,396.44,US,in_store
T002045,2025-03-31 08:14:00,A0064,Uber,Travel,60.47,US,online
T000378,2025-04-25 15:35:00,A0111,Costco,Retail,166.18,US,online
T002713,2025-05-07 11:03:00,A0143,Starbucks,Food,241.63,US,mobile
T000207,2025-01-21 13:55:00,A0135,Uber,Travel,299.59,US,atm
T001529,2025-01-16 21:41:00,A0040,Amazon,Retail,243.65,US,in_store
T003817,2025-03-04 14:31:00,A0074,Marriott,Travel,177.0,US,in_store
T000554,2025-03-08 17:45:00,A0071,Marriott,Travel,123.02,US,in_store
T000957,2025-02-26 08:51:00,A0128,Shell,Fuel,173.35,DE,mobile
T002679,2025-02-11 19:25:00,A0057,Uber,Travel,102.62,US,atm
T001660,2025-04-27 16:50:00,A0111,Netflix,Subscription,118.92,US,mobile
T002638,2025-02-19 11:40:00,A0002,Delta Airlines,Travel,52.39,US,online
T001051,2025-04-30 08:33:00,A0032,Starbucks,Food,200.85,US,atm
T001522,2025-02-05 11:29:00,A0200,Starbucks,Food,334.92,US,mobile
T002421,2025-04-01 09:24:00,A0024,Shell,Fuel,220.4,US,online
T002547,2025-03-28 10:31:00,A0200,Apple,Electronics,174.32,MX,online
T002577,2025-03-11 17:57:00,A0131,Amazon,Retail,342.58,US,mobile
T001222,2025-01-07 18:03:00,A0047,Uber,Travel,159.03,US,in_store
T004047,2025-03-23 11:32:00,A0057,Costco,Retail,286.92,US,mobile
T001601,2025-03-25 09:14:00,A0008,Walmart,Retail,292.46,US,atm
T001178,2025-01-27 20:35:00,A0028,Amazon,Retail,205.39,US,online
T004282,2025-03-09 19:31:00,A0127,Netflix,Subscription,247.24,US,atm
T004321,2025-01-15 10:34:00,A0188,Walmart,Retail,328.55,US,in_store
T002462,2025-04-05 15:16:00,A0069,BestBuy,Electronics,44.04,US,atm
T004598,2025-02-09 17:12:00,A0115,Target,Retail,88.26,US,atm
T003417,2025-01-14 13:57:00,A0156,Marriott,Travel,279.16,US,mobile
T004800,2025-04-16 07:01:00,A0068,Costco,Retail,75.29,DE,in_store
T002842,2025-04-09 08:00:00,A0184,Costco,Retail,38.03,US,in_store
T002313,2025-04-11 07:04:00,A0141,Shell,Fuel,325.74,US,mobile
T003700,2025-01-27 12:39:00,A0170,Uber,Travel,227.14,US,in_store
T003879,2025-01-09 18:04:00,A0140,Delta Airlines,Travel,242.88,US,atm
T004129,2025-03-07 15:07:00,A0132,Costco,Retail,390.4,US,mobile
T002963,2025-01-22 16:32:00,A0040,Apple,Electronics,148.01,US,atm
T004491,2025-04-08 15:54:00,A0176,Netflix,Subscription,297.95,US,mobile
T004520,2025-05-06 12:19:00,A0022,Netflix,Subscription,379.11,US,mobile
T003566,2025-02-15 07:47:00,A0021,BestBuy,Electronics,121.62,US,in_store
T004846,2025-02-24 14:18:00,A0200,Amazon,Retail,376.76,US,atm
T003795,2025-04-19 20:40:00,A0039,Netflix,Subscription,387.85,MX,online
T004526,2025-01-04 16:23:00,A0052,Costco,Retail,381.18,US,in_store
T003346,2025-03-21 14:54:00,A0188,Starbucks,Food,107.49,US,mobile
T001333,2025-02-23 21:34:00,A0160,Apple,Electronics,375.87,US,in_store
T002546,2025-05-14 15:26:00,A0034,BestBuy,Electronics,21.93,US,online
T001234,2025-04-26 11:15:00,A0193,Marriott,Travel,393.29,US,in_store
T003137,2025-02-16 07:19:00,A0050,BestBuy,Electronics,30.27,US,in_store
T000350,2025-04-30 15:41:00,A0098,Netflix,Subscription,126.83,US,mobile
T000127,2025-02-16 16:27:00,A0072,Marriott,Travel,326.63,US,mobile
T000894,2025-01-20 18:59:00,A0045,BestBuy,Electronics,231.8,US,online
T004115,2025-03-29 10:56:00,A0054,Walmart,Retail,60.01,US,atm
T004958,2025-04-28 09:14:00,A0092,Walmart,Retail,331.08,CA,in_store
T004236,2025-05-28 16:11:00,A0047,Amazon,Retail,255.5,US,in_store
T004032,2025-04-24 21:05:00,A0003,Starbucks,Food,33.91,US,atm
T001778,2025-05-06 20:52:00,A0002,Amazon,Retail,150.97,US,mobile
T000760,2025-01-11 18:59:00,A0162,Costco,Retail,210.77,US,mobile
T001869,2025-02-25 14:16:00,A0067,Amazon,Retail,369.16,US,in_store
T001207,2025-04-06 11:23:00,A0031,Uber,Travel,121.12,US,in_store
T003499,2025-05-27 12:14:00,A0004,Target,Retail,73.52,US,mobile
T000941,2025-01-01 21:02:00,A0168,Marriott,Travel,159.24,US,atm
T000792,2025-03-25 19:30:00,A0186,Starbucks,Food,197.87,US,online
T001218,2025-05-17 16:20:00,A0022,Apple,Electronics,237.61,US,online
T004756,2025-05-26 21:54:00,A0141,Netflix,Subscription,387.35,US,mobile
T002489,2025-02-14 16:53:00,A0109,Target,Retail,115.27,US,in_store
T001239,2025-02-15 20:49:00,A0100,BestBuy,Electronics,393.6,US,mobile
T003947,2025-02-23 14:54:00,A0155,Amazon,Retail,161.5,US,atm
T004655,2025-04-10 21:18:00,A0010,Amazon,Retail,29.27,US,atm
T001613,2025-01-20 16:57:00,A0184,Marriott,Travel,171.59,CA,mobile
T004601,2025-03-07 12:18:00,A0027,Delta Airlines,Travel,221.71,US,mobile
T005003,2025-01-29 13:00:00,A0004,Apple,Electronics,5000,US,online
T004195,2025-05-03 21:18:00,A0148,Delta Airlines,Travel,247.65,US,online
T003978,2025-04-04 17:25:00,A0126,Netflix,Subscription,372.49,US,mobile
T000254,2025-01-15 08:42:00,A0071,Marriott,Travel,165.45,US,in_store
T002303,2025-03-25 21:19:00,A0138,Target,Retail,207.02,US,in_store
T000616,2025-02-15 15:34:00,A0182,BestBuy,Electronics,256.57,US,online
T002271,2025-01-11 17:31:00,A0163,Amazon,Retail,202.5,US,online
T000893,2025-04-21 19:27:00,A0178,Delta Airlines,Travel,315.99,US,in_store
T001854,2025-03-23 21:45:00,A0086,Starbucks,Food,362.76,US,atm
T002115,2025-01-26 14:11:00,A0055,Shell,Fuel,286.4,US,in_store
T002219,2025-01-07 17:27:00,A0141,Marriott,Travel,132.93,US,atm
T001204,2025-02-06 15:08:00,A0042,Target,Retail,285.9,US,online
T000698,2025-05-14 11:45:00,A0103,Delta Airlines,Travel,27.7,MX,in_store
T000055,2025-04-02 10:43:00,A0011,Shell,Fuel,268.44,US,mobile
T001013,2025-01-07 13:39:00,A0079,Shell,Fuel,181.16,US,atm
T001040,2025-02-28 11:08:00,A0177,Shell,Fuel,56.44,US,mobile
T005081,2025-01-06 14:02:00,A0003,Shell,Fuel,61.66,US,online
T001985,2025-03-25 16:34:00,A0063,Marriott,Travel,107.98,US,atm
T001224,2025-05-11 19:32:00,A0127,Apple,Electronics,380.0,US,online
T004529,2025-02-04 13:31:00,A0059,Walmart,Retail,110.82,US,atm
T001884,2025-01-25 13:08:00,A0196,Netflix,Subscription,306.4,US,mobile
T002699,2025-01-29 13:25:00,A0030,Walmart,Retail,56.15,US,online
T000137,2025-04-27 15:09:00,A0063,Apple,Electronics,80.29,US,in_store
T003390,2025-01-02 14:59:00,A0019,Amazon,Retail,90.95,US,online
T003044,2025-01-07 19:22:00,A0091,Target,Retail,323.98,US,atm
T002230,2025-05-31 07:13:00,A0052,Shell,Fuel,235.18,US,atm
T004220,2025-01-28 14:30:00,A0180,Marriott,Travel,311.68,US,atm
T000976,2025-04-02 11:12:00,A0162,Netflix,Subscription,55.25,US,online
T001544,2025-02-06 19:45:00,A0056,Starbucks,Food,397.4,US,atm
T000719,2025-01-31 18:33:00,A0118,Target,Retail,129.68,US,online
T001632,2025-02-26 21:23:00,A0034,Apple,Electronics,390.15,US,in_store
T002708,2025-05-26 16:22:00,A0055,Starbucks,Food,312.79,US,mobile
T001866,2025-02-13 07:53:00,A0162,Delta Airlines,Travel,157.34,US,in_store
T002949,2025-04-18 12:36:00,A0017,Delta Airlines,Travel,285.66,US,online
T000068,2025-05-26 11:25:00,A0158,Costco,Retail,334.32,US,atm
T001231,2025-02-24 16:53:00,A0162,Costco,Retail,116.12,US,online
T002782,2025-05-19 21:46:00,A0140,Amazon,Retail,347.19,US,in_store
T000464,2025-02-08 09:59:00,A0099,Amazon,Retail,223.38,US,mobile
T002966,2025-04-17 12:00:00,A0146,Uber,Travel,260.65,US,in_store
T000885,2025-04-30 16:08:00,A0194,Walmart,Retail,326.08,US,mobile
T001473,2025-01-01 07:42:00,A0011,BestBuy,Electronics,132.05,US,mobile
T003708,2025-03-20 14:47:00,A0103,Delta Airlines,Travel,241.79,US,mobile
T000513,2025-04-07 12:34:00,A0127,Apple,Electronics,45.06,US,in_store
T003199,2025-02-16 16:42:00,A0044,Uber,Travel,72.27,US,in_store
T002531,2025-01-24 08:45:00,A0027,Delta Airlines,Travel,184.62,US,online
T004281,2025-04-24 15:20:00,A0101,BestBuy,Electronics,21.25,US,mobile
T002630,2025-02-04 17:34:00,A0163,BestBuy,Electronics,232.54,US,mobile
T004728,2025-04-18 07:28:00,A0054,Starbucks,Food,55.96,US,online
T004718,2025-02-12 17:16:00,A0148,Marriott,Travel,225.65,US,mobile
T000278,2025-03-30 13:08:00,A0188,Netflix,Subscription,208.42,US,atm
T003198,2025-03-30 15:20:00,A0159,BestBuy,Electronics,271.67,US,atm
T002799,2025-02-19 19:32:00,A0057,Delta Airlines,Travel,16.41,US,in_store
T001241,2025-04-02 10:05:00,A0175,Delta Airlines,Travel,251.97,US,in_store
T002787,2025-03-29 16:16:00,A0084,Netflix,Subscription,322.41,US,online
T001664,2025-03-06 09:22:00,A0013,Uber,Travel,315.18,US,in_store
T001469,2025-01-05 16:12:00,A0110,Walmart,Retail,346.42,US,mobile
T004773,2025-03-08 10:21:00,A0188,Delta Airlines,Travel,262.64,US,in_store
T001213,2025-03-01 21:25:00,A0100,Netflix,Subscription,218.69,US,mobile
T002641,2025-03-20 08:20:00,A0101,Uber,Travel,184.2,US,atm
T001209,2025-05-06 07:07:00,A0190,Costco,Retail,142.72,US,mobile
T000711,2025-01-24 13:43:00,A0074,BestBuy,Electronics,329.32,US,in_store
T004996,2025-01-05 10:17:00,A0193,Costco,Retail,253.2,US,atm
T001083,2025-05-19 12:12:00,A0111,Apple,Electronics,163.91,US,mobile
T005071,2025-05-21 05:07:00,A0008,Shell,Fuel,584.52,US,online
T002982,2025-04-05 07:34:00,A0074,BestBuy,Electronics,363.76,US,atm
T000516,2025-05-04 18:01:00,A0087,Apple,Electronics,377.26,US,mobile
T001296,2025-04-14 20:37:00,A0104,Marriott,Travel,9.7,US,in_store
T004453,2025-05-04 13:41:00,A0001,Target,Retail,277.17,US,mobile
T002420,2025-02-01 14:42:00,A0131,Delta Airlines,Travel,114.93,US,atm
T004023,2025-02-08 19:32:00,A0002,Netflix,Subscription,85.78,US,in_store
T004077,2025-04-12 08:25:00,A0115,Netflix,Subscription,71.76,US,online
T001290,2025-04-21 13:23:00,A0120,Target,Retail,130.22,US,online
T003101,2025-05-05 10:40:00,A0064,Shell,Fuel,183.29,DE,online
T005012,2025-05-23 03:00:00,A0120,Apple,Electronics,10000,US,online
T003243,2025-03-31 15:46:00,A0177,Delta Airlines,Travel,163.37,US,in_store
T001024,2025-05-06 07:52:00,A0142,Uber,Travel,334.66,US,mobile
T000377,2025-04-24 12:48:00,A0079,Uber,Travel,45.38,US,in_store
T003958,2025-03-15 20:15:00,A0188,Target,Retail,10.08,DE,online
T003384,2025-03-17 10:51:00,A0172,Starbucks,Food,89.25,US,in_store
T003277,2025-05-23 14:09:00,A0151,BestBuy,Electronics,158.96,US,mobile
T002213,2025-04-07 13:44:00,A0064,Amazon,Retail,122.78,US,in_store
T001045,2025-02-07 20:47:00,A0024,Uber,Travel,379.77,US,atm
T004277,2025-03-04 10:06:00,A0192,Costco,Retail,33.42,US,in_store
T002527,2025-03-26 18:08:00,A0071,Target,Retail,245.99,US,online
T004644,2025-04-09 14:06:00,A0013,Uber,Travel,265.93,US,mobile
T000065,2025-04-21 08:42:00,A0094,Netflix,Subscription,251.15,US,online
T004807,2025-02-16 18:04:00,A0098,Costco,Retail,261.38,US,in_store
T003269,2025-02-19 15:52:00,A0090,Marriott,Travel,349.97,US,in_store
T004425,2025-01-26 13:57:00,A0081,BestBuy,Electronics,66.66,MX,atm
T001124,2025-03-06 15:39:00,A0002,Apple,Electronics,124.49,US,atm
T004534,2025-03-10 16:41:00,A0001,Shell,Fuel,302.81,US,atm
T003197,2025-04-29 14:10:00,A0163,Apple,Electronics,310.1,US,in_store
T000991,2025-01-29 13:23:00,A0014,Target,Retail,249.56,US,atm
T000695,2025-04-13 19:21:00,A0131,Costco,Retail,247.54,US,online
T003180,2025-04-02 17:13:00,A0027,Amazon,Retail,364.91,US,mobile
T003654,2025-04-05 09:07:00,A0153,Target,Retail,248.53,US,atm
T001061,2025-03-01 17:08:00,A0128,Amazon,Retail,44.34,US,online
T003174,2025-01-16 07:53:00,A0142,Costco,Retail,75.76,US,atm
T001104,2025-03-23 21:51:00,A0162,Marriott,Travel,165.48,US,atm
T000118,2025-02-24 11:42:00,A0161,Walmart,Retail,67.04,US,online
T002623,2025-05-28 10:31:00,A0133,BestBuy,Electronics,20.08,US,atm
T004250,2025-02-23 12:38:00,A0084,Walmart,Retail,336.61,US,mobile
T003075,2025-02-04 07:54:00,A0172,Shell,Fuel,81.99,US,atm
T002405,2025-01-11 14:46:00,A0112,Delta Airlines,Travel,221.11,US,mobile
T003846,2025-04-14 20:37:00,A0064,BestBuy,Electronics,151.49,US,mobile
T001012,2025-01-29 18:30:00,A0177,Amazon,Retail,60.07,US,online
T003284,2025-02-04 08:36:00,A0107,Netflix,Subscription,82.65,US,online
T004297,2025-05-21 08:43:00,A0023,Netflix,Subscription,203.44,MX,mobile
T001139,2025-05-26 09:13:00,A0188,Amazon,Retail,321.62,US,atm
T004059,2025-01-15 07:46:00,A0023,Amazon,Retail,237.79,US,in_store
T002341,2025-02-20 16:45:00,A0005,Walmart,Retail,31.62,US,atm
T003201,2025-01-22 14:04:00,A0095,Amazon,Retail,137.72,US,online
T000785,2025-04-21 20:46:00,A0106,Netflix,Subscription,245.32,US,in_store
T000368,2025-01-20 17:59:00,A0012,Uber,Travel,360.23,US,online
T001600,2025-05-12 19:09:00,A0133,Shell,Fuel,347.42,US,in_store
T004960,2025-01-15 12:49:00,A0024,BestBuy,Electronics,303.24,US,in_store
T000702,2025-04-13 12:42:00,A0071,Apple,Electronics,165.15,US,online
T004869,2025-04-20 16:58:00,A0115,Costco,Retail,209.8,US,mobile
T003328,2025-01-14 08:03:00,A0038,Costco,Retail,59.49,US,online
T003721,2025-05-01 20:02:00,A0082,BestBuy,Electronics,30.09,US,in_store
T002357,2025-01-14 12:29:00,A0096,Apple,Electronics,355.38,US,online
T004372,2025-01-17 18:40:00,A0176,Uber,Travel,388.44,US,in_store
T001561,2025-04-03 19:27:00,A0016,Target,Retail,89.3,US,online
T002591,2025-02-13 10:22:00,A0092,Apple,Electronics,47.94,US,online
T001468,2025-01-31 09:25:00,A0059,Amazon,Retail,113.18,US,in_store
T003532,2025-02-25 15:48:00,A0085,Netflix,Subscription,272.12,US,mobile
T003630,2025-02-11 19:25:00,A0088,Shell,Fuel,78.66,US,online
T003722,2025-02-19 07:56:00,A0105,Delta Airlines,Travel,122.83,US,in_store
